,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.005"
,,,,,,,,,"0.000,0.010"
,,,,,,,,,"0.000,0.010"
,,,,,,,,,"0.000,0.015"
,,,,,,,,,"0.000,0.020"
,,,,,,,,,"0.000,0.020"
,,,,,,,,,"0.000,0.024"
,,,,,,,,,"0.000,0.029"
,,,,,,,,,"0.000,0.034"
,,,,,,,,,"0.000,0.039"
,,,,,,,,,"0.000,0.044"
,,,,,,,,,"0.000,0.049"
,,,,,,,,,"0.000,0.064"
,,,,,,,,,"0.000,0.064"
,,,,,,,,,"0.000,0.068"
,,,,,,,,,"0.000,0.083"
,,,,,,,,,"0.000,0.093"
,,,,,,,,,"0.000,0.098"
,,,,,,,,,"0.000,0.112"
,,,,,,,,,"0.000,0.122"
,,,,,,,,,"0.000,0.142"
,,,,,,,,,"0.000,0.156"
,,,,,,,,,"0.000,0.176"
,,,,,,,,,"0.000,0.176"
,,,,,,,,,"0.000,0.191"
,,,,,,,,,"0.000,0.200"
,,,,,,,,,"0.000,0.210"
,,,,,,,,,"0.000,0.230"
,,,,,,,,,"0.000,0.225"
,,,,,,,,,"0.000,0.244"
,,,,,,,,,"0.000,0.235"
,,,,,,,,,"0.000,0.239"
,,,,,,,,,"0.000,0.244"
,,,,,,,,,"0.034,0.254"
,,,,,,,,,"0.064,0.254"
,,,,,,,,,"0.117,0.264"
,,,,,,,,,"0.166,0.264"
,,,,,,,,,"0.191,0.264"
,,,,,,,,,"0.225,0.264"
,,,,,,,,,"0.274,0.264"
,,,,,,,,,"0.318,0.264"
,,,,,,,,,"0.357,0.264"
,,,,,,,,,"0.391,0.264"
,,,,,,,,,"0.430,0.269"
,,,,,,,,,"0.469,0.264"
,,,,,,,,,"0.508,0.259"
,,,,,,,,,"0.538,0.254"
,,,,,,,,,"0.572,0.254"
,,,,,,,,,"0.606,0.254"
,,,,,,,,,"0.630,0.249"
,,,,,,,,,"0.674,0.249"
,,,,,,,,,"0.704,0.239"
,,,,,,,,,"0.733,0.235"
,,,,,,,,,"0.772,0.235"
,,,,,,,,,"0.787,0.230"
,,,,,,,,,"0.816,0.220"
,,,,,,,,,"0.841,0.220"
,,,,,,,,,"0.865,0.210"
,,,,,,,,,"0.890,0.205"
,,,,,,,,,"0.909,0.200"
,,,,,,,,,"0.934,0.191"
,,,,,,,,,"0.948,0.181"
,,,,,,,,,"0.968,0.176"
,,,,,,,,,"0.987,0.166"
,,,,,,,,,"1.002,0.152"
,,,,,,,,,"1.017,0.152"
,,,,,,,,,"1.026,0.142"
,,,,,,,,,"1.036,0.142"
,,,,,,,,,"1.046,0.132"
,,,,,,,,,"1.056,0.117"
,,,,,,,,,"1.061,0.103"
,,,,,,,,,"1.061,0.098"
,,,,,,,,,"1.065,0.088"
,,,,,,,,,"1.070,0.078"
,,,,,,,,,"1.070,0.068"
,,,,,,,,,"1.070,0.059"
,,,,,,,,,"1.065,0.049"
,,,,,,,,,"1.065,0.039"
,,,,,,,,,"1.061,0.024"
,,,,,,,,,"1.046,0.020"
,,,,,,,,,"1.036,0.010"
,,,,,,,,,"1.026,0.000"
,,,,,,,,,"1.017,0.000"
,,,,,,,,,"1.002,0.000"
,,,,,,,,,"1.007,0.000"
,,,,,,,,,"0.968,0.000"
,,,,,,,,,"0.953,0.000"
,,,,,,,,,"0.929,0.000"
,,,,,,,,,"0.909,0.000"
,,,,,,,,,"0.894,0.000"
,,,,,,,,,"0.870,0.000"
,,,,,,,,,"0.846,0.000"
,,,,,,,,,"0.816,0.000"
,,,,,,,,,"0.792,0.000"
,,,,,,,,,"0.762,0.000"
,,,,,,,,,"0.738,0.000"
,,,,,,,,,"0.694,0.000"
,,,,,,,,,"0.674,0.000"
,,,,,,,,,"0.645,0.000"
,,,,,,,,,"0.611,0.000"
,,,,,,,,,"0.582,0.000"
,,,,,,,,,"0.543,0.000"
,,,,,,,,,"0.508,0.000"
,,,,,,,,,"0.469,0.000"
,,,,,,,,,"0.435,0.000"
,,,,,,,,,"0.396,0.000"
,,,,,,,,,"0.362,0.000"
,,,,,,,,,"0.323,0.000"
,,,,,,,,,"0.283,0.000"
,,,,,,,,,"0.244,0.000"
,,,,,,,,,"0.205,0.000"
,,,,,,,,,"0.161,0.000"
,,,,,,,,,"0.122,0.000"
,,,,,,,,,"0.088,0.000"
,,,,,,,,,"0.039,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
,,,,,,,,,"0.000,0.000"
